X,0.04528395061728399 -0.09659259259259279 -0.8475925925925916 0.46028395061728355,-0.07298765432098767 1.1452592592592596 -4.927962962962969 4.599790123456799,-0.07807407407407457 1.2215555555555637 -5.298000000000038 5.1783703703704225,-0.19925925925925875 3.5846666666666547 -20.385555555555467 36.686518518518284,0.592049382716047 -15.406740740740666 129.7652592592585 -354.2199506172814,-0.291358024691337 9.770370370369706 -107.42962962962268 384.3086419752849,-0.20740740740740787 7.000000000000011 -77.14444444444447 274.64814814814815,0.44938271604944074 -17.629629629631975 229.2481481481795 -989.672839506311
7.018,5.406994240589837,1.193638351323635,1.1749332978571934,1.2993308802903414,2.29838481233827,10.872228414379833,6.323751886696471,-93.77916782859631
7.019,5.411482750652011,1.1940004210319834,1.1752446405640162,1.2998171505399938,2.299377541484148,10.858889159599585,6.314216184800159,-93.73097790041368
7.02,5.4159729746172935,1.1943617074567747,1.1755551383703908,1.3003021985185086,2.3003643907160836,10.845557175308215,6.304685748148245,-93.68280430618643
7.021,5.420464912757394,1.1947222101600836,1.1758647908078634,1.3007860230303407,2.301345363586563,10.832232459757563,6.295160575496425,-93.6346470432187
7.022,5.424958565344012,1.1950819287039813,1.1761735974080088,1.3012686228799737,2.3023204636480727,10.818915011199522,6.2856406656001695,-93.58650610881341
7.023,5.429453932648851,1.1954408626505462,1.1764815577023802,1.3017499968718198,2.3032896944525305,10.805604827885986,6.276126017214949,-93.53838150027536
7.024,5.4339510149436165,1.1957990115618635,1.176788671222524,1.3022301438103483,2.304253059552309,10.792301908068794,6.266616629096404,-93.49027321490735
7.025,5.4384498125000125,1.1961563749999833,1.1770949375000148,1.3027090624999715,2.305210562500122,10.779006249999611,6.257112500000176,-93.44218125001373
7.026,5.44295032558974,1.1965129525269909,1.1774003560663777,1.3031867517451445,2.3061622068476595,10.765717851930503,6.247613628681677,-93.39410560289753
7.027,5.447452554484505,1.196868743704968,1.1777049264532016,1.3036632103503507,2.3071079961476357,10.752436712113195,6.238120013896491,-93.34604627086276
7.028,5.451956499456008,1.1972237480959826,1.1780086481920184,1.304138437119974,2.3080479339519684,10.739162828799579,6.2286316544001465,-93.29800325121357
7.029,5.456462160775962,1.1975779652621092,1.1783115208143888,1.3046124308584979,2.308982023813371,10.72589620024155,6.21914854894834,-93.24997654125298
7.03,5.460969538716062,1.1979313947654155,1.178613543851859,1.3050851903703489,2.3099102692839892,10.71263682469089,6.2096706962964845,-93.20196613828512
7.031,5.4654786335480114,1.198284036167987,1.1789147168360108,1.3055567144599536,2.3108326739160816,10.699384700399548,6.200198095200108,-93.15397203961334
7.032,5.469989445543517,1.1986358890318876,1.1792150392983833,1.3060270019318523,2.3117492412617935,10.686139825619307,6.190730744414964,-93.1059942425419
7.033,5.474501974974286,1.198986952919185,1.179514510770523,1.3064960515903294,2.312659974873725,10.672902198602117,6.181268642696466,-93.0580327443738
7.034,5.47901622211201,1.199337227391986,1.1798131307840185,1.3069638622399964,2.313564878304021,10.659671817599644,6.171811788800255,-93.01008754241366
7.035,5.483532187228407,1.1996867120123227,1.1801108988703808,1.3074304326851376,2.3144639551050545,10.646448680863841,6.162360181481574,-92.96215863396401
7.036,5.4880498705951695,1.2000354063423018,1.1804078145612058,1.3078957617303502,2.3153572088287433,10.633232786646545,6.152913819496462,-92.91424601632957
7.037,5.492569272484014,1.2003833099439802,1.1807038773880043,1.3083598481799612,2.316244643028142,10.62002413319965,6.14347270160016,-92.86634968681335
7.038,5.49709039316663,1.20073042237944,1.1809990868823865,1.3088226908384684,2.317126261254714,10.606822718774879,6.134036826548368,-92.8184696427196
7.039,5.5016132329147265,1.201076743210752,1.1812934425758703,1.309284288510355,2.3180020670614,10.593628541624298,6.12460619309644,-92.77060588135168
7.04,5.506137792000011,1.2014222719999808,1.1815869440000162,1.3097446399999768,2.3188720640000042,10.580441599999574,6.115180800000132,-92.7227584000135
7.041,5.510664070694185,1.2017670083092113,1.1818795906863846,1.310203744111817,2.319736255623127,10.567261892152601,6.105760646014971,-92.67492719600841
7.042,5.515192069268947,1.2021109517005222,1.182171382166529,1.310661599650345,2.3205946454831405,10.55408941633533,6.09634572989637,-92.62711226664044
7.043,5.519721787996012,1.2024541017359809,1.1824623179720168,1.3111182054199872,2.3214472371320767,10.540924170799656,6.086936050400141,-92.57931360921339
7.044,5.524253227147071,1.2027964579776587,1.1827523976343874,1.311573560225142,2.322294034122308,10.527766153797188,6.077531606281639,-92.5315312210306
7.045,5.528786386993842,1.203138019987641,1.1830416206851941,1.3120276628703351,2.323135040006207,10.514615363579821,6.068132396296448,-92.48376509939612
7.046,5.533321267808013,1.2034787873279882,1.1833299866560187,1.3124805121599792,2.3239702583360327,10.50147179839962,6.0587384192002105,-92.43601524161329
7.047,5.537857869861293,1.2038187595607717,1.183617495078379,1.312932106898515,2.3247996926641576,10.488335456508253,6.049349673748338,-92.38828164498636
7.048,5.542396193425393,1.2041579362480839,1.1839041454838641,1.3133824458903405,2.3256233465426135,10.475206336157612,6.039966158696416,-92.34056430681824
7.049,5.546936238772014,1.2044963169519818,1.1841899374040201,1.3138315279399961,2.326441223524,10.462084435599536,6.030587872800197,-92.2928632244134
7.05,5.551478006172852,1.2048339012345473,1.1844748703703862,1.3142793518518374,2.3272533271605766,10.448969753086033,6.021214814814925,-92.24517839507507
7.051,5.556021495899616,1.2051706886578621,1.18475894391453,1.3147259164303762,2.328059661004488,10.435862286868826,6.0118469834964685,-92.19750981610719
7.052,5.560566708224007,1.2055066787839799,1.1850421575680192,1.3151712204799821,2.32886022860788,10.422762035199696,6.002484377600183,-92.14985748481342
7.053,5.565113643417741,1.205841871174993,1.1853245108623787,1.3156152628051387,2.329655033523693,10.409668996330424,5.993126995881653,-92.10222139849725
7.054,5.569662301752505,1.2061762653929726,1.1856060033291973,1.3160580422103436,2.330444079303504,10.396583168513189,5.983774837096405,-92.05460155446269
7.055,5.574212683500008,1.20650986099999,1.1858866345000214,1.3164995574999807,2.331227369500027,10.383504549999657,5.974427900000194,-92.00699795001356
7.056,5.578764788931963,1.2068426575581093,1.186166403906383,1.316939807478505,2.3320049076654072,10.370433139041609,5.965086183348376,-91.95941058245285
7.057,5.58331861832006,1.2071746546294122,1.186445311079864,1.3173787909503574,2.332776697352017,10.357368933890939,5.955749685896478,-91.91183944908505
