X,-0.8513333333333333 0.44366666666666665,-0.32600000000000007 -0.6069999999999998,0.8106666666666668 -4.585333333333335,0.9620000000000002 -5.342000000000001,0.05933333333333335 0.5253333333333332,-3.533333333333332 29.266666666666655,0.8666666666666667 -12.533333333333335,1.3333333333333333 -17.666666666666664,-0.9999999999999993 11.499999999999993,2.7333333333333325 -40.76666666666665
2.742,-1.890689333333333,-1.500892,-2.362485333333334,-2.704196000000001,0.6880253333333333,19.578266666666657,-10.156933333333335,-14.010666666666665,8.757999999999996,-33.271866666666654
2.743,-1.8915406666666663,-1.501218,-2.361674666666668,-2.703234000000001,0.6880846666666666,19.574733333333327,-10.156066666666668,-14.00933333333333,8.756999999999994,-33.26913333333332
2.744,-1.892392,-1.501544,-2.3608640000000007,-2.7022720000000007,0.6881439999999999,19.57119999999999,-10.1552,-14.007999999999997,8.755999999999995,-33.26639999999999
2.745,-1.8932433333333334,-1.5018699999999998,-2.3600533333333344,-2.7013100000000008,0.6882033333333333,19.56766666666666,-10.154333333333335,-14.006666666666664,8.754999999999995,-33.26366666666665
2.746,-1.8940946666666667,-1.502196,-2.3592426666666677,-2.700348000000001,0.6882626666666666,19.564133333333324,-10.153466666666668,-14.005333333333331,8.753999999999994,-33.26093333333332
2.747,-1.8949459999999996,-1.502522,-2.358432000000001,-2.699386000000001,0.6883219999999999,19.560599999999994,-10.152600000000001,-14.003999999999998,8.752999999999995,-33.25819999999999
2.748,-1.8957973333333333,-1.5028480000000002,-2.3576213333333342,-2.6984240000000006,0.6883813333333333,19.557066666666657,-10.151733333333334,-14.002666666666665,8.751999999999995,-33.25546666666665
2.749,-1.8966486666666666,-1.503174,-2.3568106666666675,-2.6974620000000007,0.6884406666666666,19.553533333333327,-10.15086666666667,-14.001333333333331,8.750999999999994,-33.25273333333332
2.75,-1.8975,-1.5034999999999998,-2.356000000000001,-2.696500000000001,0.6884999999999999,19.54999999999999,-10.150000000000002,-13.999999999999998,8.749999999999995,-33.249999999999986
2.751,-1.8983513333333333,-1.5038259999999999,-2.3551893333333345,-2.695538000000001,0.6885593333333333,19.54646666666666,-10.149133333333335,-13.998666666666665,8.748999999999995,-33.247266666666654
2.752,-1.8992026666666662,-1.504152,-2.3543786666666677,-2.694576000000001,0.6886186666666666,19.542933333333327,-10.148266666666668,-13.997333333333332,8.747999999999994,-33.24453333333332
2.753,-1.900054,-1.504478,-2.353568000000001,-2.6936140000000006,0.6886779999999999,19.539399999999993,-10.147400000000001,-13.995999999999999,8.746999999999995,-33.241799999999984
2.754,-1.9009053333333332,-1.504804,-2.3527573333333343,-2.6926520000000007,0.6887373333333333,19.535866666666656,-10.146533333333334,-13.994666666666664,8.745999999999995,-33.23906666666665
2.755,-1.9017566666666665,-1.5051299999999999,-2.351946666666668,-2.691690000000001,0.6887966666666666,19.532333333333327,-10.145666666666669,-13.993333333333332,8.744999999999994,-33.23633333333332
2.756,-1.9026079999999999,-1.505456,-2.3511360000000012,-2.690728000000001,0.6888559999999999,19.528799999999993,-10.144800000000002,-13.991999999999997,8.743999999999994,-33.23359999999999
2.757,-1.9034593333333332,-1.505782,-2.350325333333334,-2.689766000000001,0.6889153333333333,19.52526666666666,-10.143933333333335,-13.990666666666664,8.742999999999995,-33.23086666666666
2.758,-1.9043106666666665,-1.506108,-2.3495146666666678,-2.688804000000001,0.6889746666666666,19.521733333333326,-10.143066666666668,-13.989333333333331,8.741999999999994,-33.22813333333332
2.759,-1.9051619999999998,-1.506434,-2.348704000000001,-2.687842000000001,0.6890339999999999,19.518199999999993,-10.142200000000003,-13.987999999999998,8.740999999999994,-33.225399999999986
2.76,-1.9060133333333331,-1.5067599999999999,-2.3478933333333347,-2.6868800000000013,0.6890933333333332,19.51466666666666,-10.141333333333336,-13.986666666666665,8.739999999999995,-33.222666666666655
2.761,-1.9068646666666664,-1.5070860000000001,-2.3470826666666675,-2.685918000000001,0.6891526666666665,19.511133333333326,-10.140466666666669,-13.985333333333331,8.738999999999994,-33.21993333333332
2.762,-1.9077159999999997,-1.507412,-2.346272000000001,-2.684956000000001,0.6892119999999999,19.507599999999993,-10.139600000000002,-13.983999999999998,8.737999999999994,-33.217199999999984
2.763,-1.908567333333333,-1.5077379999999998,-2.3454613333333345,-2.683994000000001,0.6892713333333332,19.50406666666666,-10.138733333333334,-13.982666666666665,8.736999999999995,-33.21446666666665
2.764,-1.9094186666666664,-1.5080639999999998,-2.3446506666666678,-2.683032000000001,0.6893306666666665,19.500533333333326,-10.137866666666667,-13.981333333333332,8.735999999999995,-33.21173333333332
2.765,-1.9102700000000001,-1.50839,-2.343840000000001,-2.682070000000001,0.68939,19.496999999999993,-10.137,-13.979999999999997,8.734999999999994,-33.20899999999999
2.766,-1.911121333333333,-1.508716,-2.3430293333333343,-2.681108000000001,0.6894493333333332,19.49346666666666,-10.136133333333335,-13.978666666666665,8.733999999999995,-33.20626666666665
2.767,-1.9119726666666663,-1.509042,-2.3422186666666676,-2.680146000000001,0.6895086666666665,19.489933333333326,-10.135266666666668,-13.97733333333333,8.732999999999995,-33.20353333333332
2.768,-1.9128239999999996,-1.5093679999999998,-2.3414080000000013,-2.679184000000001,0.689568,19.486399999999993,-10.134400000000001,-13.975999999999999,8.731999999999996,-33.20079999999999
2.769,-1.9136753333333334,-1.509694,-2.340597333333334,-2.6782220000000008,0.6896273333333333,19.48286666666666,-10.133533333333334,-13.974666666666664,8.730999999999995,-33.198066666666655
2.77,-1.9145266666666667,-1.51002,-2.339786666666668,-2.677260000000001,0.6896866666666666,19.479333333333326,-10.132666666666669,-13.973333333333331,8.729999999999995,-33.19533333333332
2.771,-1.9153779999999996,-1.510346,-2.338976000000001,-2.676298000000001,0.689746,19.475799999999992,-10.131800000000002,-13.971999999999998,8.728999999999996,-33.192599999999985
2.772,-1.916229333333333,-1.510672,-2.3381653333333343,-2.675336000000001,0.6898053333333333,19.47226666666666,-10.130933333333335,-13.970666666666665,8.727999999999994,-33.18986666666665
2.773,-1.9170806666666667,-1.5109979999999998,-2.3373546666666676,-2.6743740000000007,0.6898646666666666,19.468733333333326,-10.130066666666668,-13.969333333333331,8.726999999999995,-33.18713333333332
2.774,-1.917932,-1.5113240000000001,-2.336544000000001,-2.673412000000001,0.689924,19.465199999999992,-10.1292,-13.967999999999998,8.725999999999996,-33.18439999999999
2.775,-1.9187833333333333,-1.51165,-2.3357333333333345,-2.672450000000001,0.6899833333333333,19.46166666666666,-10.128333333333336,-13.966666666666665,8.724999999999994,-33.18166666666666
2.776,-1.9196346666666662,-1.5119759999999998,-2.334922666666668,-2.671488000000001,0.6900426666666666,19.45813333333333,-10.127466666666669,-13.965333333333332,8.723999999999995,-33.17893333333332
2.777,-1.920486,-1.512302,-2.334112000000001,-2.6705260000000006,0.690102,19.454599999999992,-10.126600000000002,-13.963999999999999,8.722999999999995,-33.17619999999999
2.778,-1.9213373333333332,-1.5126279999999999,-2.3333013333333343,-2.6695640000000007,0.6901613333333333,19.45106666666666,-10.125733333333335,-13.962666666666664,8.721999999999994,-33.173466666666656
2.779,-1.9221886666666665,-1.512954,-2.3324906666666676,-2.668602000000001,0.6902206666666666,19.447533333333325,-10.12486666666667,-13.961333333333332,8.720999999999995,-33.17073333333332
2.78,-1.9230399999999999,-1.51328,-2.3316800000000013,-2.667640000000001,0.6902799999999999,19.443999999999996,-10.124000000000002,-13.959999999999997,8.719999999999995,-33.167999999999985
2.781,-1.9238913333333332,-1.513606,-2.330869333333334,-2.6666780000000005,0.6903393333333332,19.44046666666666,-10.123133333333335,-13.958666666666664,8.718999999999994,-33.16526666666665
2.782,-1.9247426666666665,-1.513932,-2.330058666666668,-2.665716000000001,0.6903986666666666,19.436933333333325,-10.122266666666668,-13.957333333333331,8.717999999999995,-33.16253333333332
2.783,-1.9255939999999998,-1.5142579999999999,-2.329248000000001,-2.664754000000001,0.6904579999999999,19.433399999999992,-10.121400000000001,-13.955999999999998,8.716999999999995,-33.15979999999999
2.784,-1.9264453333333331,-1.514584,-2.3284373333333344,-2.6637920000000013,0.6905173333333332,19.429866666666662,-10.120533333333334,-13.954666666666665,8.715999999999994,-33.15706666666665
2.785,-1.9272966666666664,-1.51491,-2.3276266666666676,-2.662830000000001,0.6905766666666666,19.426333333333325,-10.119666666666667,-13.953333333333331,8.714999999999995,-33.15433333333332
2.786,-1.9281479999999998,-1.5152359999999998,-2.326816000000001,-2.661868000000001,0.6906359999999999,19.42279999999999,-10.118800000000002,-13.951999999999998,8.713999999999995,-33.15159999999999
2.787,-1.928999333333333,-1.515562,-2.3260053333333346,-2.660906000000001,0.6906953333333332,19.41926666666666,-10.117933333333335,-13.950666666666665,8.712999999999994,-33.148866666666656
2.788,-1.9298506666666664,-1.515888,-2.325194666666668,-2.659944000000001,0.6907546666666666,19.41573333333333,-10.117066666666668,-13.949333333333332,8.711999999999994,-33.146133333333324
2.789,-1.9307020000000001,-1.516214,-2.3243840000000007,-2.658982000000001,0.6908139999999999,19.41219999999999,-10.116200000000001,-13.947999999999997,8.710999999999995,-33.143399999999986
2.79,-1.931553333333333,-1.51654,-2.3235733333333344,-2.658020000000001,0.6908733333333332,19.40866666666666,-10.115333333333336,-13.946666666666665,8.709999999999994,-33.140666666666654
2.791,-1.9324046666666663,-1.5168659999999998,-2.3227626666666676,-2.657058000000001,0.6909326666666666,19.405133333333325,-10.114466666666669,-13.94533333333333,8.708999999999994,-33.13793333333332
2.792,-1.9332559999999996,-1.5171919999999999,-2.3219520000000013,-2.656096000000001,0.6909919999999999,19.401599999999995,-10.113600000000002,-13.943999999999999,8.707999999999995,-33.13519999999999
2.793,-1.9341073333333334,-1.517518,-2.321141333333334,-2.6551340000000008,0.6910513333333332,19.398066666666658,-10.112733333333335,-13.942666666666664,8.706999999999994,-33.13246666666665
2.794,-1.9349586666666667,-1.517844,-2.3203306666666674,-2.654172000000001,0.6911106666666667,19.394533333333328,-10.111866666666668,-13.941333333333331,8.705999999999994,-33.12973333333332
2.795,-1.9358099999999996,-1.51817,-2.319520000000001,-2.653210000000001,0.69117,19.39099999999999,-10.111,-13.939999999999998,8.704999999999995,-33.12699999999999
2.796,-1.936661333333333,-1.5184959999999998,-2.3187093333333344,-2.652248000000001,0.6912293333333333,19.38746666666666,-10.110133333333335,-13.938666666666665,8.703999999999995,-33.12426666666666
2.797,-1.9375126666666667,-1.5188220000000001,-2.3178986666666677,-2.6512860000000007,0.6912886666666667,19.383933333333324,-10.109266666666668,-13.937333333333331,8.702999999999994,-33.12153333333332
2.798,-1.938364,-1.519148,-2.317088000000001,-2.650324000000001,0.6913479999999999,19.380399999999995,-10.108400000000001,-13.935999999999998,8.701999999999995,-33.118799999999986
2.799,-1.9392153333333333,-1.5194739999999998,-2.316277333333334,-2.649362000000001,0.6914073333333333,19.376866666666658,-10.107533333333334,-13.934666666666665,8.700999999999995,-33.116066666666654
2.8,-1.9400666666666662,-1.5198,-2.315466666666668,-2.648400000000001,0.6914666666666666,19.373333333333328,-10.10666666666667,-13.933333333333332,8.699999999999996,-33.11333333333332
2.801,-1.940918,-1.5201259999999999,-2.3146560000000007,-2.6474380000000006,0.6915259999999999,19.36979999999999,-10.105800000000002,-13.931999999999999,8.698999999999995,-33.110599999999984
2.802,-1.9417693333333332,-1.520452,-2.3138453333333344,-2.6464760000000007,0.6915853333333333,19.36626666666666,-10.104933333333335,-13.930666666666664,8.697999999999995,-33.10786666666665
2.803,-1.9426206666666666,-1.520778,-2.3130346666666677,-2.645514000000001,0.6916446666666666,19.362733333333324,-10.104066666666668,-13.929333333333332,8.696999999999996,-33.10513333333332
2.804,-1.9434719999999999,-1.5211039999999998,-2.312224000000001,-2.644552000000001,0.6917039999999999,19.359199999999994,-10.103200000000001,-13.927999999999997,8.695999999999994,-33.10239999999999
2.805,-1.9443233333333332,-1.52143,-2.311413333333334,-2.6435900000000006,0.6917633333333333,19.355666666666657,-10.102333333333334,-13.926666666666664,8.694999999999995,-33.09966666666665
2.806,-1.9451746666666665,-1.5217559999999999,-2.3106026666666675,-2.6426280000000006,0.6918226666666666,19.352133333333327,-10.101466666666669,-13.925333333333331,8.693999999999996,-33.09693333333332
2.807,-1.9460259999999998,-1.522082,-2.309792000000001,-2.6416660000000007,0.6918819999999999,19.34859999999999,-10.100600000000002,-13.923999999999998,8.692999999999994,-33.09419999999999
2.808,-1.9468773333333331,-1.522408,-2.3089813333333344,-2.640704000000001,0.6919413333333333,19.34506666666666,-10.099733333333335,-13.922666666666665,8.691999999999995,-33.091466666666655
2.809,-1.9477286666666664,-1.522734,-2.3081706666666677,-2.639742000000001,0.6920006666666666,19.341533333333324,-10.098866666666668,-13.921333333333331,8.690999999999995,-33.08873333333332
2.81,-1.9485799999999998,-1.52306,-2.307360000000001,-2.638780000000001,0.6920599999999999,19.337999999999994,-10.098000000000003,-13.919999999999998,8.689999999999994,-33.085999999999984
2.811,-1.949431333333333,-1.523386,-2.3065493333333342,-2.637818000000001,0.6921193333333333,19.334466666666657,-10.097133333333336,-13.918666666666665,8.688999999999995,-33.08326666666665
2.812,-1.9502826666666664,-1.5237119999999997,-2.305738666666668,-2.636856000000001,0.6921786666666666,19.330933333333327,-10.096266666666668,-13.917333333333332,8.687999999999995,-33.08053333333332
2.813,-1.9511340000000001,-1.524038,-2.3049280000000008,-2.635894000000001,0.6922379999999999,19.32739999999999,-10.095400000000001,-13.915999999999997,8.686999999999994,-33.07779999999999
2.814,-1.951985333333333,-1.5243639999999998,-2.3041173333333345,-2.634932000000001,0.6922973333333333,19.32386666666666,-10.094533333333334,-13.914666666666665,8.685999999999995,-33.07506666666666
2.815,-1.9528366666666663,-1.52469,-2.3033066666666677,-2.633970000000001,0.6923566666666666,19.320333333333323,-10.093666666666667,-13.91333333333333,8.684999999999995,-33.07233333333332
2.816,-1.9536879999999996,-1.525016,-2.302496000000001,-2.633008000000001,0.6924159999999999,19.316799999999994,-10.092800000000002,-13.911999999999999,8.683999999999994,-33.06959999999999
2.817,-1.9545393333333334,-1.525342,-2.3016853333333342,-2.6320460000000008,0.6924753333333332,19.313266666666657,-10.091933333333335,-13.910666666666664,8.682999999999995,-33.066866666666655
2.818,-1.9553906666666667,-1.525668,-2.3008746666666675,-2.631084000000001,0.6925346666666665,19.309733333333327,-10.091066666666668,-13.90933333333333,8.681999999999995,-33.06413333333332
2.819,-1.9562419999999996,-1.5259939999999999,-2.300064000000001,-2.630122000000001,0.6925939999999999,19.306199999999993,-10.090200000000001,-13.907999999999998,8.680999999999994,-33.061399999999985
2.82,-1.957093333333333,-1.52632,-2.2992533333333345,-2.629160000000001,0.6926533333333332,19.30266666666666,-10.089333333333336,-13.906666666666665,8.679999999999994,-33.05866666666665
2.821,-1.9579446666666667,-1.526646,-2.2984426666666677,-2.6281980000000007,0.6927126666666665,19.299133333333323,-10.088466666666669,-13.905333333333331,8.678999999999995,-33.05593333333332
2.822,-1.958796,-1.526972,-2.297632000000001,-2.627236000000001,0.6927719999999999,19.295599999999993,-10.087600000000002,-13.903999999999998,8.677999999999994,-33.05319999999999
2.823,-1.9596473333333333,-1.527298,-2.2968213333333343,-2.626274000000001,0.6928313333333332,19.29206666666666,-10.086733333333335,-13.902666666666665,8.676999999999994,-33.05046666666665
2.824,-1.9604986666666662,-1.5276239999999999,-2.296010666666668,-2.625312000000001,0.6928906666666665,19.288533333333326,-10.085866666666668,-13.901333333333332,8.675999999999995,-33.04773333333332
2.825,-1.96135,-1.5279500000000001,-2.295200000000001,-2.6243500000000006,0.69295,19.28499999999999,-10.085,-13.899999999999999,8.674999999999994,-33.04499999999999
2.826,-1.9622013333333332,-1.528276,-2.2943893333333345,-2.6233880000000007,0.6930093333333333,19.28146666666666,-10.084133333333334,-13.898666666666664,8.673999999999994,-33.042266666666656
2.827,-1.9630526666666666,-1.5286019999999998,-2.2935786666666678,-2.622426000000001,0.6930686666666666,19.277933333333326,-10.083266666666669,-13.897333333333332,8.672999999999995,-33.039533333333324
2.828,-1.9639039999999999,-1.528928,-2.292768000000001,-2.621464000000001,0.693128,19.274399999999993,-10.082400000000002,-13.895999999999997,8.671999999999995,-33.036799999999985
2.829,-1.9647553333333332,-1.529254,-2.2919573333333343,-2.6205020000000006,0.6931873333333333,19.270866666666656,-10.081533333333335,-13.894666666666664,8.670999999999994,-33.034066666666654
2.83,-1.9656066666666665,-1.52958,-2.2911466666666676,-2.6195400000000006,0.6932466666666666,19.267333333333326,-10.080666666666668,-13.89333333333333,8.669999999999995,-33.03133333333332
2.831,-1.9664579999999998,-1.529906,-2.290336000000001,-2.6185780000000007,0.693306,19.263799999999993,-10.079800000000002,-13.891999999999998,8.668999999999995,-33.02859999999999
2.832,-1.9673093333333331,-1.5302319999999998,-2.2895253333333345,-2.617616000000001,0.6933653333333333,19.26026666666666,-10.078933333333335,-13.890666666666664,8.667999999999996,-33.02586666666665
2.833,-1.968160666666667,-1.530558,-2.2887146666666673,-2.616654000000001,0.6934246666666666,19.256733333333326,-10.078066666666668,-13.889333333333331,8.666999999999994,-33.02313333333332
2.834,-1.9690119999999998,-1.530884,-2.287904000000001,-2.615692000000001,0.693484,19.253199999999993,-10.077200000000001,-13.887999999999998,8.665999999999995,-33.02039999999999
2.835,-1.969863333333333,-1.53121,-2.2870933333333343,-2.614730000000001,0.6935433333333333,19.24966666666666,-10.076333333333334,-13.886666666666665,8.664999999999996,-33.017666666666656
2.836,-1.9707146666666664,-1.531536,-2.2862826666666676,-2.613768000000001,0.6936026666666666,19.246133333333326,-10.075466666666669,-13.885333333333332,8.663999999999994,-33.01493333333332
2.837,-1.9715660000000002,-1.531862,-2.285472000000001,-2.612806000000001,0.6936619999999999,19.242599999999992,-10.074600000000002,-13.883999999999997,8.662999999999995,-33.012199999999986
2.838,-1.9724173333333335,-1.532188,-2.284661333333334,-2.611844000000001,0.6937213333333332,19.23906666666666,-10.073733333333335,-13.882666666666665,8.661999999999995,-33.009466666666654
2.839,-1.9732686666666663,-1.532514,-2.283850666666668,-2.610882000000001,0.6937806666666666,19.235533333333326,-10.072866666666668,-13.88133333333333,8.660999999999994,-33.00673333333332
2.84,-1.9741199999999997,-1.5328399999999998,-2.283040000000001,-2.609920000000001,0.6938399999999999,19.231999999999992,-10.072000000000003,-13.879999999999999,8.659999999999995,-33.00399999999999
2.841,-1.9749713333333334,-1.533166,-2.2822293333333343,-2.6089580000000008,0.6938993333333332,19.22846666666666,-10.071133333333336,-13.878666666666664,8.658999999999995,-33.00126666666665
2.842,-1.9758226666666667,-1.5334919999999999,-2.2814186666666676,-2.607996000000001,0.6939586666666666,19.224933333333325,-10.070266666666669,-13.87733333333333,8.657999999999994,-32.99853333333332
2.843,-1.976674,-1.533818,-2.280608000000001,-2.607034000000001,0.6940179999999999,19.221399999999992,-10.069400000000002,-13.875999999999998,8.656999999999995,-32.99579999999999
2.844,-1.977525333333333,-1.534144,-2.2797973333333346,-2.606072000000001,0.6940773333333332,19.21786666666666,-10.068533333333335,-13.874666666666664,8.655999999999995,-32.99306666666666
2.845,-1.9783766666666667,-1.53447,-2.2789866666666674,-2.6051100000000007,0.6941366666666666,19.214333333333325,-10.067666666666668,-13.873333333333331,8.654999999999994,-32.99033333333332
2.846,-1.979228,-1.534796,-2.278176000000001,-2.604148000000001,0.6941959999999999,19.210799999999992,-10.0668,-13.871999999999998,8.653999999999995,-32.987599999999986
2.847,-1.9800793333333333,-1.5351219999999999,-2.2773653333333344,-2.603186000000001,0.6942553333333332,19.20726666666666,-10.065933333333335,-13.870666666666665,8.652999999999995,-32.984866666666655
2.848,-1.9809306666666666,-1.535448,-2.2765546666666676,-2.602224000000001,0.6943146666666666,19.203733333333325,-10.065066666666668,-13.869333333333332,8.651999999999994,-32.98213333333332
2.849,-1.981782,-1.535774,-2.275744000000001,-2.6012620000000006,0.6943739999999999,19.20019999999999,-10.064200000000001,-13.867999999999999,8.650999999999994,-32.979399999999984
2.85,-1.9826333333333332,-1.5361,-2.274933333333334,-2.6003000000000007,0.6944333333333332,19.19666666666666,-10.063333333333334,-13.866666666666664,8.649999999999995,-32.97666666666665
2.851,-1.9834846666666666,-1.536426,-2.274122666666668,-2.599338000000001,0.6944926666666666,19.19313333333333,-10.06246666666667,-13.865333333333332,8.648999999999994,-32.97393333333332
2.852,-1.9843359999999999,-1.536752,-2.273312000000001,-2.598376000000001,0.694552,19.18959999999999,-10.061600000000002,-13.863999999999997,8.647999999999994,-32.97119999999999
2.853,-1.9851873333333332,-1.5370780000000002,-2.2725013333333344,-2.5974140000000006,0.6946113333333332,19.186066666666658,-10.060733333333335,-13.862666666666664,8.646999999999995,-32.96846666666666
2.854,-1.9860386666666665,-1.537404,-2.2716906666666676,-2.5964520000000006,0.6946706666666667,19.182533333333325,-10.059866666666668,-13.86133333333333,8.645999999999994,-32.96573333333332
2.855,-1.9868899999999998,-1.5377299999999998,-2.270880000000001,-2.5954900000000007,0.69473,19.178999999999995,-10.059000000000001,-13.859999999999998,8.644999999999994,-32.96299999999999
2.856,-1.9877413333333331,-1.5380559999999999,-2.2700693333333346,-2.594528000000001,0.6947893333333333,19.175466666666658,-10.058133333333334,-13.858666666666664,8.643999999999995,-32.960266666666655
2.857,-1.988592666666667,-1.538382,-2.2692586666666674,-2.5935660000000005,0.6948486666666666,19.171933333333325,-10.057266666666667,-13.857333333333331,8.642999999999994,-32.957533333333316
2.858,-1.9894439999999998,-1.538708,-2.268448000000001,-2.5926040000000006,0.6949079999999999,19.16839999999999,-10.056400000000002,-13.855999999999998,8.641999999999994,-32.954799999999985
2.859,-1.990295333333333,-1.539034,-2.2676373333333344,-2.5916420000000007,0.6949673333333333,19.16486666666666,-10.055533333333335,-13.854666666666665,8.640999999999995,-32.95206666666665
2.86,-1.9911466666666664,-1.5393599999999998,-2.2668266666666677,-2.590680000000001,0.6950266666666666,19.161333333333324,-10.054666666666668,-13.853333333333332,8.639999999999995,-32.94933333333332
2.861,-1.9919980000000002,-1.539686,-2.266016000000001,-2.589718000000001,0.6950859999999999,19.15779999999999,-10.0538,-13.851999999999997,8.638999999999994,-32.94659999999999
2.862,-1.9928493333333335,-1.540012,-2.265205333333334,-2.588756000000001,0.6951453333333333,19.154266666666658,-10.052933333333335,-13.850666666666665,8.637999999999995,-32.94386666666665
2.863,-1.9937006666666663,-1.540338,-2.264394666666668,-2.587794000000001,0.6952046666666666,19.150733333333328,-10.052066666666668,-13.84933333333333,8.636999999999995,-32.94113333333332
2.864,-1.9945519999999997,-1.540664,-2.263584000000001,-2.586832000000001,0.6952639999999999,19.14719999999999,-10.051200000000001,-13.847999999999999,8.635999999999996,-32.93839999999999
2.865,-1.9954033333333334,-1.5409899999999999,-2.262773333333334,-2.585870000000001,0.6953233333333333,19.14366666666666,-10.050333333333334,-13.846666666666664,8.634999999999994,-32.935666666666656
2.866,-1.9962546666666667,-1.5413160000000001,-2.2619626666666677,-2.584908000000001,0.6953826666666666,19.140133333333324,-10.049466666666667,-13.84533333333333,8.633999999999995,-32.932933333333324
2.867,-1.997106,-1.541642,-2.261152000000001,-2.583946000000001,0.6954419999999999,19.136599999999994,-10.048600000000002,-13.843999999999998,8.632999999999996,-32.930199999999985
2.868,-1.997957333333333,-1.5419679999999998,-2.2603413333333346,-2.582984000000001,0.6955013333333333,19.133066666666657,-10.047733333333335,-13.842666666666664,8.631999999999994,-32.92746666666665
2.869,-1.9988086666666667,-1.542294,-2.2595306666666675,-2.5820220000000007,0.6955606666666666,19.129533333333328,-10.046866666666668,-13.841333333333331,8.630999999999995,-32.92473333333332
2.87,-1.99966,-1.5426199999999999,-2.2587200000000007,-2.581060000000001,0.6956199999999999,19.12599999999999,-10.046000000000001,-13.839999999999998,8.629999999999995,-32.92199999999999
2.871,-2.0005113333333333,-1.542946,-2.2579093333333344,-2.580098000000001,0.6956793333333333,19.12246666666666,-10.045133333333336,-13.838666666666665,8.628999999999994,-32.91926666666665
2.872,-2.0013626666666666,-1.543272,-2.2570986666666677,-2.579136000000001,0.6957386666666666,19.118933333333324,-10.044266666666669,-13.837333333333332,8.627999999999995,-32.91653333333332
2.873,-2.002214,-1.543598,-2.256288000000001,-2.5781740000000006,0.6957979999999999,19.115399999999994,-10.043400000000002,-13.835999999999999,8.626999999999995,-32.91379999999999
2.874,-2.0030653333333333,-1.543924,-2.2554773333333342,-2.5772120000000007,0.6958573333333333,19.111866666666657,-10.042533333333335,-13.834666666666664,8.625999999999994,-32.911066666666656
2.875,-2.0039166666666666,-1.54425,-2.2546666666666675,-2.576250000000001,0.6959166666666665,19.108333333333327,-10.041666666666668,-13.833333333333332,8.624999999999995,-32.90833333333332
2.876,-2.004768,-1.544576,-2.253856000000001,-2.575288000000001,0.6959759999999999,19.104799999999994,-10.0408,-13.831999999999997,8.623999999999995,-32.905599999999986
2.877,-2.005619333333333,-1.544902,-2.2530453333333345,-2.574326000000001,0.6960353333333332,19.10126666666666,-10.039933333333336,-13.830666666666666,8.622999999999994,-32.902866666666654
2.878,-2.0064706666666665,-1.545228,-2.2522346666666677,-2.5733640000000007,0.6960946666666665,19.097733333333323,-10.039066666666669,-13.82933333333333,8.621999999999995,-32.90013333333332
2.879,-2.007322,-1.545554,-2.251424000000001,-2.5724020000000007,0.6961539999999999,19.094199999999994,-10.038200000000002,-13.827999999999998,8.620999999999995,-32.89739999999999
2.88,-2.008173333333333,-1.54588,-2.2506133333333342,-2.571440000000001,0.6962133333333332,19.09066666666666,-10.037333333333335,-13.826666666666664,8.619999999999994,-32.89466666666665
2.881,-2.0090246666666665,-1.5462059999999997,-2.249802666666668,-2.570478000000001,0.6962726666666665,19.087133333333327,-10.03646666666667,-13.825333333333331,8.618999999999994,-32.89193333333332
2.882,-2.0098759999999998,-1.546532,-2.2489920000000008,-2.5695160000000006,0.696332,19.08359999999999,-10.035600000000002,-13.823999999999998,8.617999999999995,-32.88919999999999
2.883,-2.010727333333333,-1.5468579999999998,-2.2481813333333345,-2.5685540000000007,0.6963913333333333,19.08006666666666,-10.034733333333335,-13.822666666666665,8.616999999999994,-32.88646666666666
2.884,-2.0115786666666664,-1.547184,-2.2473706666666677,-2.5675920000000008,0.6964506666666666,19.076533333333327,-10.033866666666668,-13.821333333333332,8.615999999999994,-32.883733333333325
2.885,-2.0124299999999997,-1.54751,-2.246560000000001,-2.566630000000001,0.69651,19.072999999999993,-10.033000000000001,-13.819999999999999,8.614999999999995,-32.880999999999986
2.886,-2.0132813333333335,-1.547836,-2.2457493333333343,-2.565668000000001,0.6965693333333333,19.069466666666656,-10.032133333333334,-13.818666666666665,8.613999999999994,-32.878266666666654
2.887,-2.0141326666666663,-1.548162,-2.2449386666666675,-2.564706000000001,0.6966286666666666,19.065933333333327,-10.031266666666667,-13.81733333333333,8.612999999999994,-32.87553333333332
2.888,-2.0149839999999997,-1.5484879999999999,-2.2441280000000012,-2.563744000000001,0.696688,19.062399999999993,-10.030400000000002,-13.815999999999999,8.611999999999995,-32.872799999999984
2.889,-2.015835333333333,-1.548814,-2.2433173333333345,-2.5627820000000012,0.6967473333333333,19.05886666666666,-10.029533333333335,-13.814666666666664,8.610999999999995,-32.87006666666665
2.89,-2.0166866666666667,-1.54914,-2.2425066666666678,-2.561820000000001,0.6968066666666666,19.055333333333326,-10.028666666666668,-13.81333333333333,8.609999999999994,-32.86733333333332
2.891,-2.017538,-1.549466,-2.241696000000001,-2.560858000000001,0.696866,19.051799999999993,-10.027800000000001,-13.811999999999998,8.608999999999995,-32.86459999999999
2.892,-2.018389333333333,-1.549792,-2.2408853333333343,-2.559896000000001,0.6969253333333333,19.04826666666666,-10.026933333333336,-13.810666666666664,8.607999999999995,-32.86186666666666
2.893,-2.0192406666666662,-1.5501179999999999,-2.240074666666668,-2.558934000000001,0.6969846666666666,19.044733333333326,-10.026066666666669,-13.809333333333331,8.606999999999996,-32.85913333333332
