X,0.175111111111111 -1.2891111111111107 0.6187777777777778,0.378888888888889 -2.4098888888888896 2.045222222222224,0.05044444444444454 0.3818888888888874 -3.7025555555555525,-0.30088888888888954 4.422222222222231 -15.120888888888915,-1.1975555555555488 17.423888888888783 -61.74755555555513,1.466666666666677 -29.200000000000184 140.7333333333342,0.15555555555555697 -2.3222222222222593 3.722222222222385,-0.7777777777777705 19.61111111111093 -124.61111111111002,1.2444444444444582 -33.97777777777815 229.27777777778027
2.742,-1.5993807928888888,-1.7139927511111108,-2.2761464382222227,-5.257407923555563,-22.97515031022204,71.69416053333379,-1.475756711111039,-76.6852164444438,145.46714631111269
2.743,-1.599709419555555,-1.714324434444444,-2.275487861555556,-5.254636076888895,-22.964295013555372,71.67300520000045,-1.4772257111110392,-76.6698714444438,145.43999431111268
2.744,-1.6000376959999998,-1.7146553599999996,-2.274829184,-5.251864832000006,-22.953442111999813,71.65185280000044,-1.4786943999999291,-76.65452799999935,145.41284480000158
2.745,-1.6003656222222218,-1.7149855277777775,-2.274170405555556,-5.249094188888895,-22.94259160555537,71.63070333333377,-1.4801627777777053,-76.63918611111046,145.38569777777934
2.746,-1.6006931982222214,-1.715314937777777,-2.2735115262222223,-5.246324147555562,-22.93174349422204,71.60955680000043,-1.481630844444373,-76.62384577777713,145.358553244446
2.747,-1.6010204239999992,-1.715643589999999,-2.272852546,-5.243554708000007,-22.92089777799982,71.58841320000045,-1.4830985999999289,-76.60850699999935,145.33141120000158
2.748,-1.601347299555555,-1.7159714844444438,-2.272193464888889,-5.240785870222227,-22.9100544568887,71.56727253333376,-1.4845660444443727,-76.59316977777712,145.30427164444603
2.749,-1.6016738248888887,-1.7162986211111106,-2.271534282888889,-5.238017634222228,-22.89921353088871,71.54613480000044,-1.4860331777777063,-76.57783411111046,145.27713457777935
2.75,-1.6019999999999994,-1.7166249999999996,-2.270875,-5.235250000000006,-22.88837499999981,71.52500000000043,-1.4874999999999288,-76.56249999999935,145.25000000000156
2.751,-1.6023258248888883,-1.7169506211111099,-2.270215616222223,-5.232482967555564,-22.87753886422204,71.50386813333378,-1.4889665111110393,-76.5471674444438,145.2228679111127
2.752,-1.6026512995555553,-1.7172754844444436,-2.269556131555556,-5.229716536888896,-22.86670512355537,71.48273920000044,-1.4904327111110396,-76.5318364444438,145.19573831111268
2.753,-1.6029764239999995,-1.717599589999999,-2.2688965460000006,-5.226950708000006,-22.85587377799982,71.46161320000044,-1.4918985999999288,-76.51650699999935,145.16861120000158
2.754,-1.6033011982222218,-1.7179229377777774,-2.268236859555556,-5.2241854808888935,-22.84504482755537,71.44049013333377,-1.493364177777706,-76.50117911111046,145.14148657777935
2.755,-1.6036256222222214,-1.718245527777777,-2.2675770722222226,-5.221420855555563,-22.83421827222204,71.41937000000044,-1.494829444444373,-76.48585277777713,145.11436444444604
2.756,-1.603949695999999,-1.7185673599999989,-2.2669171840000004,-5.218656832000006,-22.823394111999818,71.39825280000045,-1.496294399999929,-76.47052799999935,145.08724480000157
2.757,-1.6042734195555552,-1.7188884344444433,-2.2662571948888894,-5.215893410222227,-22.812572346888707,71.37713853333376,-1.497759044444373,-76.45520477777713,145.06012764444603
2.758,-1.6045967928888887,-1.7192087511111103,-2.265597104888889,-5.213130590222228,-22.8017529768887,71.35602720000044,-1.4992233777777066,-76.43988311111046,145.03301297777932
2.759,-1.6049198159999989,-1.7195283099999994,-2.264936914,-5.210368372000007,-22.790936001999818,71.33491880000044,-1.5006873999999293,-76.42456299999935,145.0059008000016
2.76,-1.6052424888888885,-1.7198471111111107,-2.264276622222223,-5.207606755555563,-22.780121422222045,71.31381333333378,-1.502151111111039,-76.4092444444438,144.97879111111268
2.761,-1.605564811555555,-1.720165154444444,-2.2636162295555557,-5.204845740888894,-22.769309237555376,71.29271080000044,-1.5036145111110404,-76.39392744444379,144.95168391111267
2.762,-1.605886784,-1.7204824399999996,-2.2629557360000003,-5.202085328000006,-22.758499447999817,71.27161120000045,-1.5050775999999289,-76.37861199999935,144.92457920000157
2.763,-1.6062084062222217,-1.7207989677777769,-2.262295141555556,-5.199325516888894,-22.747692053555376,71.25051453333377,-1.5065403777777062,-76.36329811111047,144.89747697777935
2.764,-1.6065296782222216,-1.7211147377777771,-2.2616344462222226,-5.196566307555562,-22.736887054222045,71.22942080000044,-1.5080028444443734,-76.34798577777714,144.87037724444602
2.765,-1.6068505999999996,-1.721429749999999,-2.2609736500000004,-5.193807700000006,-22.72608444999981,71.20833000000044,-1.5094649999999294,-76.33267499999936,144.84328000000156
2.766,-1.6071711715555548,-1.721744004444444,-2.2603127528888893,-5.191049694222228,-22.715284240888707,71.18724213333377,-1.5109268444443735,-76.31736577777713,144.81618524444602
2.767,-1.607491392888888,-1.7220575011111108,-2.259651754888889,-5.188292290222227,-22.704486426888707,71.16615720000044,-1.5123883777777065,-76.30205811111045,144.78909297777935
2.768,-1.6078112639999995,-1.7223702399999987,-2.2589906560000004,-5.185535488000006,-22.693691007999824,71.14507520000043,-1.5138495999999293,-76.28675199999935,144.76200320000157
2.769,-1.6081307848888886,-1.7226822211111101,-2.2583294562222225,-5.18277928755556,-22.682897984222038,71.12399613333378,-1.51531051111104,-76.2714474444438,144.73491591111267
2.77,-1.608449955555555,-1.7229934444444437,-2.2576681555555558,-5.180023688888895,-22.672107355555376,71.10292000000044,-1.5167711111110407,-76.2561444444438,144.70783111111268
2.771,-1.6087687759999993,-1.7233039099999994,-2.2570067540000003,-5.177268692000007,-22.661319121999817,71.08184680000045,-1.5182313999999293,-76.24084299999936,144.68074880000157
2.772,-1.6090872462222219,-1.7236136177777772,-2.256345251555556,-5.174514296888896,-22.650533283555376,71.06077653333378,-1.519691377777706,-76.22554311111048,144.65366897777935
2.773,-1.6094053662222216,-1.7239225677777772,-2.2556836482222224,-5.1717605035555625,-22.639749840222038,71.03970920000043,-1.5211510444443732,-76.21024477777713,144.626591644446
2.774,-1.6097231359999995,-1.7242307599999989,-2.255021944,-5.169007312000005,-22.628968791999817,71.01864480000043,-1.5226103999999294,-76.19494799999936,144.59951680000157
2.775,-1.610040555555555,-1.7245381944444436,-2.2543601388888894,-5.166254722222229,-22.618190138888707,70.99758333333376,-1.5240694444443736,-76.17965277777714,144.572444444446
2.776,-1.6103576248888882,-1.7248448711111104,-2.2536982328888895,-5.163502734222229,-22.607413880888714,70.97652480000045,-1.5255281777777068,-76.16435911111047,144.54537457777934
2.777,-1.6106743439999995,-1.7251507899999994,-2.2530362260000003,-5.160751348000007,-22.59664001799981,70.95546920000044,-1.5269865999999297,-76.14906699999935,144.51830720000157
2.778,-1.6109907128888885,-1.7254559511111105,-2.2523741182222228,-5.158000563555561,-22.585868550222038,70.93441653333377,-1.5284447111110406,-76.13377644444381,144.49124231111267
2.779,-1.6113067315555547,-1.7257603544444442,-2.251711909555556,-5.155250380888896,-22.575099477555376,70.91336680000043,-1.5299025111110405,-76.1184874444438,144.4641799111127
2.78,-1.611622399999999,-1.7260639999999992,-2.2510496000000004,-5.152500800000007,-22.564332799999825,70.89232000000045,-1.5313599999999292,-76.10319999999936,144.43712000000158
2.781,-1.6119377182222219,-1.7263668877777771,-2.250387189555556,-5.149751820888895,-22.55356851755537,70.87127613333377,-1.5328171777777069,-76.08791411111048,144.41006257777934
2.782,-1.612252686222222,-1.7266690177777773,-2.249724678222223,-5.147003443555562,-22.54280663022204,70.85023520000043,-1.5342740444443734,-76.07262977777714,144.38300764444602
2.783,-1.6125673039999993,-1.7269703899999995,-2.2490620660000005,-5.144255668000005,-22.532047137999818,70.82919720000044,-1.5357305999999298,-76.05734699999937,144.35595520000157
2.784,-1.6128815715555551,-1.727271004444444,-2.2483993528888893,-5.141508494222229,-22.521290040888708,70.80816213333377,-1.5371868444443733,-76.04206577777714,144.328905244446
2.785,-1.6131954888888886,-1.727570861111111,-2.2477365388888892,-5.138761922222228,-22.510535338888708,70.78713000000043,-1.5386427777777074,-76.02678611111045,144.30185777777933
2.786,-1.6135090559999998,-1.7278699599999991,-2.2470736240000004,-5.136015952000006,-22.49978303199982,70.76610080000043,-1.5400983999999296,-76.01150799999937,144.27481280000157
2.787,-1.6138222728888882,-1.7281683011111104,-2.246410608222223,-5.133270583555561,-22.489033120222047,70.74507453333378,-1.5415537111110407,-75.9962314444438,144.24777031111267
2.788,-1.6141351395555548,-1.7284658844444438,-2.245747491555556,-5.130525816888895,-22.47828560355537,70.72405120000043,-1.5430087111110407,-75.9809564444438,144.22073031111267
2.789,-1.6144476559999998,-1.7287627099999998,-2.2450842740000003,-5.127781652000005,-22.467540481999812,70.70303080000043,-1.5444633999999304,-75.96568299999936,144.19369280000157
2.79,-1.6147598222222217,-1.7290587777777775,-2.244420955555556,-5.1250380888888944,-22.456797755555378,70.68201333333377,-1.5459177777777073,-75.95041111111047,144.16665777777933
2.791,-1.6150716382222217,-1.7293540877777773,-2.2437575362222226,-5.122295127555562,-22.446057424222047,70.66099880000043,-1.547371844444374,-75.93514077777714,144.139625244446
2.792,-1.6153831039999993,-1.7296486399999993,-2.2430940160000006,-5.1195527680000055,-22.43531948799982,70.63998720000043,-1.5488255999999296,-75.91987199999936,144.11259520000158
2.793,-1.615694219555555,-1.7299424344444434,-2.2424303948888893,-5.116811010222229,-22.42458394688871,70.61897853333376,-1.5502790444443741,-75.90460477777714,144.085567644446
2.794,-1.616004984888888,-1.7302354711111105,-2.241766672888889,-5.114069854222228,-22.41385080088871,70.59797280000043,-1.5517321777777076,-75.88933911111047,144.05854257777935
2.795,-1.6163153999999995,-1.7305277499999998,-2.2411028500000003,-5.111329300000007,-22.40312004999982,70.57697000000043,-1.5531849999999299,-75.87407499999935,144.03152000000156
2.796,-1.6166254648888883,-1.7308192711111108,-2.2404389262222226,-5.1085893475555615,-22.39239169422204,70.55597013333377,-1.5546375111110402,-75.8588124444438,144.00449991111267
2.797,-1.616935179555555,-1.7311100344444443,-2.239774901555556,-5.105849996888894,-22.381665733555373,70.53497320000042,-1.5560897111110412,-75.8435514444438,143.97748231111268
2.798,-1.617244544,-1.7314000399999991,-2.2391107760000004,-5.103111248000005,-22.37094216799982,70.51397920000043,-1.5575415999999302,-75.82829199999937,143.95046720000155
2.799,-1.6175535582222218,-1.731689287777777,-2.238446549555556,-5.100373100888895,-22.360220997555373,70.49298813333377,-1.5589931777777073,-75.81303411111048,143.92345457777935
2.8,-1.6178622222222216,-1.7319777777777774,-2.237782222222223,-5.097635555555563,-22.349502222222043,70.47200000000043,-1.5604444444443741,-75.79777777777714,143.896444444446
2.801,-1.6181705359999996,-1.7322655099999995,-2.2371177940000004,-5.094898612000005,-22.338785841999815,70.45101480000044,-1.5618953999999308,-75.78252299999936,143.86943680000155
2.802,-1.6184784995555552,-1.7325524844444442,-2.236453264888889,-5.092162270222229,-22.328071856888712,70.43003253333376,-1.5633460444443745,-75.76726977777713,143.842431644446
2.803,-1.6187861128888885,-1.7328387011111102,-2.2357886348888893,-5.089426530222228,-22.317360266888706,70.40905320000044,-1.564796377777708,-75.75201811111047,143.81542897777933
2.804,-1.6190933759999995,-1.7331241599999991,-2.235123904000001,-5.086691392000006,-22.306651071999816,70.38807680000043,-1.5662463999999305,-75.73676799999936,143.78842880000155
2.805,-1.6194002888888885,-1.7334088611111103,-2.234459072222222,-5.083956855555561,-22.295944272222044,70.36710333333377,-1.567696111111041,-75.7215194444438,143.76143111111267
2.806,-1.6197068515555548,-1.733692804444444,-2.233794139555556,-5.081222920888894,-22.285239867555376,70.34613280000043,-1.5691455111110413,-75.70627244444381,143.73443591111266
2.807,-1.6200130639999992,-1.7339759899999998,-2.2331291060000007,-5.078489588000005,-22.274537857999817,70.32516520000044,-1.5705945999999305,-75.69102699999937,143.70744320000153
2.808,-1.6203189262222217,-1.7342584177777773,-2.232463971555556,-5.075756856888896,-22.263838243555377,70.30420053333377,-1.5720433777777076,-75.67578311111048,143.68045297777934
2.809,-1.6206244382222215,-1.7345400877777775,-2.2317987362222227,-5.073024727555561,-22.25314102422204,70.28323880000043,-1.5734918444443746,-75.66054077777713,143.653465244446
2.81,-1.6209295999999997,-1.7348209999999993,-2.2311334000000005,-5.070293200000005,-22.242446199999826,70.26228000000043,-1.5749399999999305,-75.64529999999937,143.62648000000155
2.811,-1.6212344115555553,-1.7351011544444441,-2.2304679628888895,-5.067562274222228,-22.23175377088871,70.24132413333376,-1.5763878444443744,-75.63006077777715,143.599497244446
2.812,-1.6215388728888884,-1.7353805511111107,-2.2298024248888892,-5.064831950222228,-22.22106373688871,70.22037120000044,-1.577835377777708,-75.61482311111047,143.57251697777934
2.813,-1.6218429839999997,-1.7356591899999994,-2.229136786,-5.062102228000006,-22.21037609799982,70.19942120000043,-1.5792825999999307,-75.59958699999936,143.54553920000154
2.814,-1.6221467448888882,-1.735937071111111,-2.2284710462222224,-5.05937310755556,-22.19969085422204,70.17847413333376,-1.5807295111110413,-75.5843524444438,143.51856391111266
2.815,-1.6224501555555548,-1.7362141944444436,-2.2278052055555557,-5.056644588888895,-22.189008005555372,70.15753000000043,-1.5821761111110417,-75.5691194444438,143.49159111111265
2.816,-1.6227532159999996,-1.7364905599999991,-2.2271392640000007,-5.053916672000005,-22.17832755199982,70.13658880000044,-1.5836223999999302,-75.55388799999938,143.46462080000157
2.817,-1.6230559262222215,-1.7367661677777768,-2.2264732215555556,-5.051189356888894,-22.16764949355538,70.11565053333376,-1.5850683777777084,-75.53865811111046,143.43765297777932
2.818,-1.6233582862222216,-1.737041017777777,-2.2258070782222226,-5.0484626435555615,-22.156973830222036,70.09471520000044,-1.5865140444443746,-75.52342977777714,143.410687644446
2.819,-1.6236602959999997,-1.73731511,-2.2251408340000003,-5.045736532000005,-22.146300561999816,70.07378280000043,-1.5879593999999306,-75.50820299999936,143.38372480000154
2.82,-1.6239619555555551,-1.7375884444444436,-2.224474488888889,-5.043011022222229,-22.135629688888713,70.05285333333376,-1.5894044444443747,-75.49297777777714,143.35676444444601
2.821,-1.6242632648888886,-1.7378610211111103,-2.223808042888889,-5.040286114222228,-22.124961210888706,70.03192680000043,-1.5908491777777085,-75.47775411111047,143.32980657777932
2.822,-1.6245642239999998,-1.7381328399999991,-2.223141496,-5.037561808000007,-22.114295127999817,70.01100320000043,-1.5922935999999313,-75.46253199999936,143.30285120000156
2.823,-1.6248648328888882,-1.7384039011111105,-2.2224748482222227,-5.034838103555561,-22.103631440222046,69.99008253333378,-1.5937377111110411,-75.44731144444381,143.27589831111266
2.824,-1.625165091555555,-1.738674204444444,-2.221808099555556,-5.032115000888895,-22.092970147555377,69.96916480000043,-1.5951815111110417,-75.43209244444381,143.24894791111268
2.825,-1.6254649999999997,-1.7389437499999998,-2.2211412500000005,-5.0293925000000055,-22.082311249999826,69.94825000000043,-1.5966249999999311,-75.41687499999937,143.22200000000154
2.826,-1.6257645582222215,-1.7392125377777776,-2.2204742995555558,-5.0266706008888935,-22.071654747555378,69.92733813333376,-1.5980681777777086,-75.40165911111048,143.19505457777933
2.827,-1.626063766222222,-1.7394805677777767,-2.2198072482222226,-5.023949303555563,-22.06100064022204,69.90642920000043,-1.599511044444375,-75.38644477777714,143.168111644446
2.828,-1.6263626239999995,-1.7397478399999993,-2.2191400960000007,-5.021228608000007,-22.050348927999828,69.88552320000043,-1.6009535999999311,-75.37123199999937,143.14117120000157
2.829,-1.6266611315555553,-1.740014354444444,-2.218472842888889,-5.018508514222228,-22.039699610888704,69.86462013333376,-1.6023958444443753,-75.35602077777713,143.11423324444598
2.83,-1.6269592888888882,-1.7402801111111108,-2.217805488888889,-5.0157890222222274,-22.029052688888704,69.84372000000043,-1.6038377777777084,-75.34081111111047,143.08729777777933
