X,0.20554558294218855 0.6162554538087758 -3.0759774968201907 0.7697679949379028,-0.4119287326682566 3.522707057387141 -7.305771649796344 2.638635004003944,-2.5185297589997164 17.6832791563872 -38.14671402583667 24.290933163017485
2.302,-0.538066037734249,-0.5367308853710893,-0.5384581296846349
2.303,-0.5350350552370109,-0.5343661193769926,-0.5352293475993974
2.304,-0.531999999999998,-0.5319999999999969,-0.5320000000000391
2.305,-0.5289608707899391,-0.5296325297116984,-0.5287701019977717
2.306,-0.5259176663735612,-0.5272637109836471,-0.5255396687037361
2.307,-0.5228703855175911,-0.5248935462874376,-0.5223087152291441
2.308,-0.5198190269887533,-0.5225220380946181,-0.5190772566851649
2.309,-0.5167635895537737,-0.5201491888767795,-0.5158453081829606
2.31,-0.5137040719793828,-0.5177750011054916,-0.5126128848337643
2.311,-0.5106404730323042,-0.5153994772523203,-0.5093800017486956
2.312,-0.5075727914792647,-0.5130226197888459,-0.5061466740389378
2.313,-0.5045010260869895,-0.5106444311866292,-0.5029129168157027
2.314,-0.5014251756222083,-0.5082649139172575,-0.49967874519013833
2.315,-0.49834523885164717,-0.505884070452288,-0.496444174273428
2.316,-0.49526121454202854,-0.5035019032633028,-0.4932092191767765
2.317,-0.4921731014600812,-0.5011184148218715,-0.4899738950113175
2.318,-0.48908089837253566,-0.498733607599569,-0.4867382168882841
2.319,-0.48598460404611266,-0.49634748406797025,-0.48350219991881715
2.32,-0.4828842172475427,-0.49396004669863247,-0.4802658592140858
2.321,-0.47977973674354835,-0.49157129796314836,-0.47702920988531616
2.322,-0.4766711613008592,-0.4891812403330733,-0.47379226704363475
2.323,-0.4735584896862022,-0.48678987627999293,-0.4705550458002534
2.324,-0.47044172066630163,-0.48439720827546795,-0.4673175612663556
2.325,-0.4673208530078836,-0.4820032387910822,-0.46407982855307495
2.326,-0.4641958854776769,-0.47960797029839464,-0.4608418627716162
2.327,-0.46106681684240747,-0.47721140526899264,-0.4576036790331983
2.328,-0.4579336458688015,-0.4748135461744405,-0.45436529244892654
2.329,-0.4547963713235841,-0.4724143954863078,-0.4511267181300411
2.33,-0.451654991973484,-0.47001395567617665,-0.44788797118768287
2.331,-0.44850950658522737,-0.46761222921560597,-0.44464906673303517
2.332,-0.4453599139255393,-0.46520921857618136,-0.4414100198773099
2.333,-0.4422062127611459,-0.46280492622946356,-0.4381708457316478
