X,-1.3041237113402064 -0.16223195876288654,-0.6782246879334259 -0.6886130374479889,1.6388140161725069 -4.307827493261456,2.6141304347826093 -6.554956521739132,0.6180555555555545 -0.8541666666666643
0.828,-1.2420463917525773,-1.2501830790568655,-2.9508894878706204,-4.390456521739131,-0.34241666666666526
0.829,-1.2433505154639177,-1.250861303744799,-2.949250673854448,-4.387842391304348,-0.34179861111110965
0.83,-1.2446546391752578,-1.2515395284327324,-2.9476118598382754,-4.385228260869566,-0.34118055555555415
0.831,-1.2459587628865982,-1.2522177531206657,-2.945973045822103,-4.382614130434783,-0.34056249999999855
0.832,-1.2472628865979383,-1.252895977808599,-2.9443342318059305,-4.380000000000001,-0.33994444444444305
0.833,-1.2485670103092783,-1.2535742024965326,-2.942695417789758,-4.377385869565218,-0.33932638888888744
0.834,-1.2498711340206188,-1.2542524271844662,-2.9410566037735855,-4.374771739130436,-0.33870833333333195
0.835,-1.2511752577319588,-1.2549306518723995,-2.939417789757413,-4.3721576086956535,-0.33809027777777634
0.836,-1.2524793814432993,-1.2556088765603328,-2.9377789757412405,-4.36954347826087,-0.33747222222222073
0.837,-1.2537835051546393,-1.2562871012482664,-2.936140161725068,-4.366929347826088,-0.33685416666666523
0.838,-1.2550876288659794,-1.2569653259362,-2.9345013477088955,-4.364315217391305,-0.3362361111111096
0.839,-1.2563917525773198,-1.2576435506241332,-2.932862533692723,-4.361701086956522,-0.33561805555555413
0.84,-1.2576958762886599,-1.2583217753120666,-2.9312237196765505,-4.35908695652174,-0.3349999999999985
0.841,-1.259,-1.259,-2.929584905660378,-4.356472826086957,-0.334381944444443
0.842,-1.2603041237113404,-1.2596782246879334,-2.9279460916442055,-4.353858695652175,-0.3337638888888874
0.843,-1.2616082474226804,-1.260356449375867,-2.926307277628033,-4.351244565217392,-0.3331458333333319
0.844,-1.2629123711340209,-1.2610346740638003,-2.9246684636118605,-4.34863043478261,-0.3325277777777763
0.845,-1.264216494845361,-1.2617128987517336,-2.923029649595688,-4.3460163043478275,-0.3319097222222208
0.846,-1.265520618556701,-1.2623911234396672,-2.9213908355795155,-4.343402173913044,-0.3312916666666652
0.847,-1.2668247422680414,-1.2630693481276007,-2.919752021563343,-4.340788043478262,-0.3306736111111097
0.848,-1.2681288659793815,-1.263747572815534,-2.9181132075471705,-4.338173913043478,-0.3300555555555541
0.849,-1.269432989690722,-1.2644257975034674,-2.916474393530998,-4.335559782608696,-0.3294374999999986
0.85,-1.270737113402062,-1.2651040221914007,-2.9148355795148255,-4.332945652173914,-0.328819444444443
0.851,-1.272041237113402,-1.2657822468793343,-2.913196765498653,-4.330331521739131,-0.3282013888888875
0.852,-1.2733453608247425,-1.2664604715672678,-2.9115579514824805,-4.327717391304349,-0.3275833333333319
0.853,-1.2746494845360825,-1.2671386962552011,-2.909919137466308,-4.325103260869566,-0.3269652777777764
0.854,-1.275953608247423,-1.2678169209431345,-2.9082803234501355,-4.322489130434784,-0.3263472222222208
0.855,-1.277257731958763,-1.268495145631068,-2.906641509433963,-4.319875000000001,-0.3257291666666652
0.856,-1.278561855670103,-1.2691733703190016,-2.9050026954177905,-4.317260869565218,-0.3251111111111097
0.857,-1.2798659793814435,-1.269851595006935,-2.903363881401618,-4.314646739130436,-0.3244930555555541
0.858,-1.2811701030927836,-1.2705298196948682,-2.9017250673854456,-4.312032608695652,-0.3238749999999986
0.859,-1.282474226804124,-1.2712080443828018,-2.900086253369273,-4.30941847826087,-0.323256944444443
0.86,-1.283778350515464,-1.271886269070735,-2.8984474393531006,-4.306804347826088,-0.3226388888888875
0.861,-1.285082474226804,-1.2725644937586686,-2.896808625336928,-4.304190217391305,-0.32202083333333187
0.862,-1.2863865979381446,-1.273242718446602,-2.8951698113207556,-4.301576086956523,-0.32140277777777637
0.863,-1.2876907216494846,-1.2739209431345353,-2.893530997304583,-4.29896195652174,-0.32078472222222076
0.864,-1.288994845360825,-1.2745991678224688,-2.8918921832884106,-4.296347826086958,-0.32016666666666527
0.865,-1.2902989690721651,-1.2752773925104024,-2.890253369272238,-4.2937336956521746,-0.31954861111110966
0.866,-1.2916030927835052,-1.2759556171983357,-2.888614555256065,-4.291119565217392,-0.31893055555555416
0.867,-1.2929072164948456,-1.276633841886269,-2.8869757412398926,-4.288505434782609,-0.31831249999999855
0.868,-1.2942113402061857,-1.2773120665742026,-2.88533692722372,-4.285891304347826,-0.31769444444444306
0.869,-1.2955154639175261,-1.2779902912621361,-2.8836981132075477,-4.283277173913044,-0.31707638888888745
0.87,-1.2968195876288662,-1.2786685159500695,-2.882059299191375,-4.2806630434782615,-0.31645833333333195
0.871,-1.2981237113402062,-1.2793467406380028,-2.8804204851752027,-4.278048913043479,-0.31584027777777635
0.872,-1.2994278350515467,-1.2800249653259361,-2.87878167115903,-4.275434782608697,-0.31522222222222085
0.873,-1.3007319587628867,-1.2807031900138697,-2.8771428571428577,-4.272820652173914,-0.31460416666666524
0.874,-1.3020360824742268,-1.2813814147018032,-2.875504043126685,-4.270206521739131,-0.31398611111110974
0.875,-1.3033402061855672,-1.2820596393897365,-2.8738652291105127,-4.2675923913043485,-0.31336805555555414
0.876,-1.3046443298969073,-1.2827378640776699,-2.87222641509434,-4.264978260869566,-0.31274999999999853
0.877,-1.3059484536082477,-1.2834160887656034,-2.8705876010781677,-4.262364130434783,-0.31213194444444303
0.878,-1.3072525773195878,-1.284094313453537,-2.868948787061995,-4.25975,-0.3115138888888874
0.879,-1.3085567010309278,-1.2847725381414703,-2.8673099730458227,-4.257135869565218,-0.31089583333333193
0.88,-1.3098608247422683,-1.2854507628294036,-2.86567115902965,-4.2545217391304355,-0.3102777777777763
0.881,-1.3111649484536083,-1.286128987517337,-2.8640323450134777,-4.251907608695653,-0.3096597222222208
0.882,-1.3124690721649488,-1.2868072122052705,-2.862393530997305,-4.249293478260871,-0.3090416666666652
0.883,-1.3137731958762888,-1.287485436893204,-2.8607547169811327,-4.246679347826088,-0.3084236111111097
0.884,-1.3150773195876289,-1.2881636615811374,-2.85911590296496,-4.244065217391305,-0.3078055555555541
0.885,-1.3163814432989693,-1.2888418862690707,-2.8574770889487873,-4.2414510869565225,-0.3071874999999986
0.886,-1.3176855670103094,-1.2895201109570043,-2.8558382749326148,-4.238836956521739,-0.306569444444443
0.887,-1.3189896907216498,-1.2901983356449378,-2.8541994609164423,-4.236222826086957,-0.3059513888888875
0.888,-1.3202938144329899,-1.2908765603328711,-2.85256064690027,-4.233608695652174,-0.3053333333333319
0.889,-1.32159793814433,-1.2915547850208045,-2.8509218328840973,-4.230994565217392,-0.3047152777777764
0.89,-1.3229020618556704,-1.292233009708738,-2.849283018867925,-4.2283804347826095,-0.3040972222222208
0.891,-1.3242061855670104,-1.2929112343966713,-2.8476442048517523,-4.225766304347827,-0.3034791666666653
0.892,-1.325510309278351,-1.2935894590846049,-2.84600539083558,-4.223152173913045,-0.3028611111111097
0.893,-1.326814432989691,-1.2942676837725382,-2.8443665768194073,-4.220538043478261,-0.3022430555555542
0.894,-1.328118556701031,-1.2949459084604715,-2.842727762803235,-4.217923913043479,-0.3016249999999986
0.895,-1.3294226804123714,-1.295624133148405,-2.8410889487870623,-4.2153097826086965,-0.3010069444444431
0.896,-1.3307268041237115,-1.2963023578363386,-2.83945013477089,-4.212695652173913,-0.3003888888888875
0.897,-1.332030927835052,-1.296980582524272,-2.8378113207547173,-4.210081521739131,-0.2997708333333319
0.898,-1.333335051546392,-1.2976588072122053,-2.836172506738545,-4.207467391304348,-0.2991527777777764
0.899,-1.334639175257732,-1.2983370319001388,-2.8345336927223723,-4.204853260869566,-0.29853472222222077
0.9,-1.3359432989690725,-1.2990152565880724,-2.8328948787062,-4.2022391304347835,-0.2979166666666653
0.901,-1.3372474226804125,-1.2996934812760057,-2.8312560646900273,-4.199625000000001,-0.29729861111110967
0.902,-1.338551546391753,-1.300371705963939,-2.829617250673855,-4.197010869565219,-0.29668055555555417
0.903,-1.339855670103093,-1.3010499306518724,-2.8279784366576823,-4.194396739130435,-0.29606249999999856
0.904,-1.341159793814433,-1.301728155339806,-2.82633962264151,-4.191782608695653,-0.29544444444444307
0.905,-1.3424639175257735,-1.3024063800277395,-2.8247008086253373,-4.18916847826087,-0.29482638888888746
0.906,-1.3437680412371136,-1.3030846047156728,-2.823061994609165,-4.186554347826087,-0.29420833333333196
0.907,-1.3450721649484536,-1.303762829403606,-2.8214231805929924,-4.183940217391305,-0.29359027777777635
0.908,-1.346376288659794,-1.3044410540915397,-2.81978436657682,-4.181326086956522,-0.29297222222222086
0.909,-1.3476804123711341,-1.3051192787794732,-2.8181455525606474,-4.17871195652174,-0.29235416666666525
0.91,-1.3489845360824746,-1.3057975034674065,-2.816506738544475,-4.1760978260869575,-0.29173611111110975
0.911,-1.3502886597938146,-1.3064757281553399,-2.8148679245283024,-4.173483695652175,-0.29111805555555414
0.912,-1.3515927835051547,-1.3071539528432732,-2.81322911051213,-4.170869565217392,-0.29049999999999865
0.913,-1.3528969072164951,-1.3078321775312067,-2.8115902964959574,-4.168255434782609,-0.28988194444444304
0.914,-1.3542010309278352,-1.3085104022191403,-2.809951482479785,-4.165641304347827,-0.28926388888888754
0.915,-1.3555051546391756,-1.3091886269070736,-2.8083126684636124,-4.1630271739130436,-0.28864583333333194
0.916,-1.3568092783505157,-1.309866851595007,-2.80667385444744,-4.160413043478261,-0.28802777777777633
0.917,-1.3581134020618557,-1.3105450762829405,-2.8050350404312674,-4.157798913043479,-0.28740972222222083
0.918,-1.3594175257731962,-1.311223300970874,-2.803396226415095,-4.155184782608696,-0.2867916666666652
0.919,-1.3607216494845362,-1.3119015256588074,-2.8017574123989224,-4.152570652173914,-0.2861736111111097
0.92,-1.3620257731958767,-1.3125797503467407,-2.80011859838275,-4.149956521739131,-0.2855555555555541
0.921,-1.3633298969072167,-1.313257975034674,-2.7984797843665774,-4.147342391304349,-0.2849374999999986
0.922,-1.3646340206185568,-1.3139361997226076,-2.796840970350405,-4.144728260869566,-0.284319444444443
0.923,-1.3659381443298972,-1.314614424410541,-2.7952021563342324,-4.142114130434783,-0.2837013888888875
0.924,-1.3672422680412373,-1.3152926490984744,-2.79356334231806,-4.1395,-0.2830833333333319
0.925,-1.3685463917525778,-1.3159708737864078,-2.7919245283018874,-4.1368858695652175,-0.2824652777777764
0.926,-1.3698505154639178,-1.3166490984743413,-2.790285714285715,-4.134271739130435,-0.2818472222222208
0.927,-1.3711546391752578,-1.3173273231622749,-2.7886469002695424,-4.131657608695653,-0.2812291666666653
0.928,-1.3724587628865983,-1.3180055478502082,-2.78700808625337,-4.12904347826087,-0.2806111111111097
0.929,-1.3737628865979383,-1.3186837725381415,-2.7853692722371974,-4.126429347826088,-0.2799930555555542
0.93,-1.3750670103092788,-1.319361997226075,-2.783730458221025,-4.123815217391305,-0.2793749999999986
0.931,-1.3763711340206188,-1.3200402219140084,-2.7820916442048524,-4.121201086956522,-0.2787569444444431
0.932,-1.3776752577319589,-1.320718446601942,-2.78045283018868,-4.11858695652174,-0.2781388888888875
0.933,-1.3789793814432993,-1.3213966712898753,-2.7788140161725075,-4.115972826086957,-0.277520833333332
0.934,-1.3802835051546394,-1.3220748959778086,-2.777175202156335,-4.113358695652174,-0.2769027777777764
0.935,-1.3815876288659794,-1.3227531206657421,-2.7755363881401625,-4.1107445652173915,-0.2762847222222209
0.936,-1.3828917525773199,-1.3234313453536757,-2.77389757412399,-4.108130434782609,-0.2756666666666653
0.937,-1.38419587628866,-1.324109570041609,-2.7722587601078175,-4.105516304347827,-0.2750486111111097
0.938,-1.3855,-1.3247877947295423,-2.770619946091645,-4.102902173913044,-0.2744305555555543
0.939,-1.3868041237113404,-1.3254660194174757,-2.7689811320754725,-4.100288043478262,-0.2738124999999987
0.94,-1.3881082474226805,-1.3261442441054092,-2.7673423180593,-4.097673913043479,-0.2731944444444431
0.941,-1.389412371134021,-1.3268224687933428,-2.7657035040431275,-4.095059782608697,-0.2725763888888876
0.942,-1.390716494845361,-1.327500693481276,-2.764064690026955,-4.092445652173914,-0.27195833333333197
0.943,-1.392020618556701,-1.3281789181692094,-2.7624258760107825,-4.089831521739131,-0.2713402777777765
0.944,-1.3933247422680415,-1.328857142857143,-2.76078706199461,-4.087217391304349,-0.27072222222222087
0.945,-1.3946288659793815,-1.3295353675450763,-2.7591482479784375,-4.0846032608695655,-0.27010416666666537
0.946,-1.3959329896907215,-1.3302135922330098,-2.757509433962265,-4.081989130434783,-0.26948611111110976
0.947,-1.397237113402062,-1.3308918169209432,-2.7558706199460925,-4.079375000000001,-0.26886805555555426
0.948,-1.398541237113402,-1.3315700416088765,-2.75423180592992,-4.076760869565218,-0.26824999999999866
0.949,-1.3998453608247425,-1.33224826629681,-2.7525929919137475,-4.074146739130436,-0.26763194444444316
0.95,-1.4011494845360826,-1.3329264909847436,-2.750954177897575,-4.071532608695653,-0.26701388888888755
0.951,-1.4024536082474226,-1.333604715672677,-2.7493153638814025,-4.068918478260871,-0.26639583333333205
0.952,-1.403757731958763,-1.3342829403606102,-2.74767654986523,-4.066304347826088,-0.26577777777777645
0.953,-1.405061855670103,-1.3349611650485438,-2.7460377358490575,-4.063690217391305,-0.26515972222222095
0.954,-1.4063659793814436,-1.3356393897364773,-2.744398921832885,-4.061076086956522,-0.26454166666666534
0.955,-1.4076701030927836,-1.3363176144244107,-2.742760107816712,-4.0584619565217395,-0.26392361111110985
0.956,-1.4089742268041237,-1.336995839112344,-2.7411212938005396,-4.055847826086957,-0.26330555555555424
0.957,-1.4102783505154641,-1.3376740638002773,-2.739482479784367,-4.053233695652175,-0.26268749999999874
0.958,-1.4115824742268042,-1.3383522884882109,-2.7378436657681946,-4.050619565217392,-0.26206944444444313
0.959,-1.4128865979381446,-1.3390305131761444,-2.736204851752022,-4.04800543478261,-0.26145138888888764
0.96,-1.4141907216494847,-1.3397087378640777,-2.7345660377358496,-4.045391304347827,-0.26083333333333203
0.961,-1.4154948453608247,-1.340386962552011,-2.732927223719677,-4.042777173913044,-0.2602152777777764
0.962,-1.4167989690721652,-1.3410651872399446,-2.7312884097035046,-4.040163043478262,-0.2595972222222209
0.963,-1.4181030927835052,-1.3417434119278782,-2.729649595687332,-4.037548913043479,-0.2589791666666653
0.964,-1.4194072164948457,-1.3424216366158115,-2.7280107816711596,-4.034934782608696,-0.2583611111111098
0.965,-1.4207113402061857,-1.3430998613037448,-2.726371967654987,-4.0323206521739134,-0.2577430555555542
0.966,-1.4220154639175258,-1.3437780859916781,-2.7247331536388146,-4.029706521739131,-0.2571249999999987
0.967,-1.4233195876288662,-1.3444563106796117,-2.723094339622642,-4.027092391304349,-0.2565069444444431
0.968,-1.4246237113402063,-1.3451345353675452,-2.7214555256064696,-4.024478260869566,-0.2558888888888876
0.969,-1.4259278350515467,-1.3458127600554786,-2.719816711590297,-4.021864130434784,-0.255270833333332
0.97,-1.4272319587628868,-1.346490984743412,-2.7181778975741246,-4.019250000000001,-0.2546527777777765
0.971,-1.4285360824742268,-1.3471692094313454,-2.716539083557952,-4.016635869565218,-0.2540347222222209
0.972,-1.4298402061855673,-1.347847434119279,-2.7149002695417797,-4.014021739130436,-0.2534166666666654
0.973,-1.4311443298969073,-1.3485256588072123,-2.7132614555256067,-4.011407608695652,-0.2527986111111098
0.974,-1.4324484536082478,-1.3492038834951456,-2.711622641509434,-4.00879347826087,-0.2521805555555543
0.975,-1.4337525773195878,-1.349882108183079,-2.7099838274932617,-4.006179347826087,-0.2515624999999987
0.976,-1.4350567010309279,-1.3505603328710125,-2.7083450134770892,-4.003565217391305,-0.2509444444444432
0.977,-1.4363608247422683,-1.351238557558946,-2.7067061994609167,-4.000951086956523,-0.2503263888888876
0.978,-1.4376649484536084,-1.3519167822468794,-2.7050673854447442,-3.9983369565217397,-0.2497083333333321
0.979,-1.4389690721649484,-1.3525950069348127,-2.7034285714285717,-3.9957228260869573,-0.24909027777777648
0.98,-1.4402731958762889,-1.3532732316227463,-2.7017897574123992,-3.9931086956521744,-0.24847222222222087
0.981,-1.441577319587629,-1.3539514563106798,-2.7001509433962267,-3.990494565217392,-0.24785416666666538
0.982,-1.4428814432989694,-1.3546296809986131,-2.6985121293800542,-3.9878804347826096,-0.24723611111110977
0.983,-1.4441855670103094,-1.3553079056865465,-2.6968733153638818,-3.9852663043478267,-0.24661805555555427
0.984,-1.4454896907216495,-1.35598613037448,-2.6952345013477093,-3.9826521739130443,-0.24599999999999866
0.985,-1.44679381443299,-1.3566643550624133,-2.6935956873315368,-3.9800380434782614,-0.24538194444444317
0.986,-1.44809793814433,-1.357342579750347,-2.6919568733153643,-3.977423913043479,-0.24476388888888756
0.987,-1.4494020618556704,-1.3580208044382802,-2.6903180592991918,-3.974809782608696,-0.24414583333333206
0.988,-1.4507061855670105,-1.3586990291262135,-2.6886792452830193,-3.9721956521739137,-0.24352777777777646
0.989,-1.4520103092783505,-1.359377253814147,-2.6870404312668468,-3.9695815217391313,-0.24290972222222096
0.99,-1.453314432989691,-1.3600554785020806,-2.6854016172506743,-3.9669673913043484,-0.24229166666666535
0.991,-1.454618556701031,-1.360733703190014,-2.683762803234502,-3.964353260869566,-0.24167361111110985
0.992,-1.4559226804123715,-1.3614119278779473,-2.6821239892183293,-3.961739130434783,-0.24105555555555425
0.993,-1.4572268041237115,-1.3620901525658808,-2.680485175202157,-3.9591250000000007,-0.24043749999999875
0.994,-1.4585309278350516,-1.3627683772538144,-2.6788463611859843,-3.9565108695652182,-0.23981944444444314
0.995,-1.459835051546392,-1.3634466019417477,-2.677207547169812,-3.9538967391304354,-0.23920138888888764
0.996,-1.461139175257732,-1.364124826629681,-2.6755687331536393,-3.951282608695653,-0.23858333333333204
0.997,-1.4624432989690725,-1.3648030513176144,-2.673929919137467,-3.94866847826087,-0.23796527777777654
0.998,-1.4637474226804126,-1.365481276005548,-2.6722911051212943,-3.9460543478260877,-0.23734722222222093
0.999,-1.4650515463917526,-1.3661595006934815,-2.670652291105122,-3.943440217391305,-0.23672916666666544
1.0,-1.466355670103093,-1.3668377253814148,-2.6690134770889493,-3.9408260869565224,-0.23611111111110983
1.001,-1.4676597938144331,-1.3675159500693481,-2.667374663072777,-3.93821195652174,-0.23549305555555433
1.002,-1.4689639175257736,-1.3681941747572817,-2.6657358490566043,-3.935597826086957,-0.23487499999999872
1.003,-1.4702680412371136,-1.368872399445215,-2.664097035040432,-3.9329836956521746,-0.23425694444444323
1.004,-1.4715721649484537,-1.3695506241331485,-2.6624582210242593,-3.930369565217392,-0.23363888888888762
1.005,-1.4728762886597937,-1.3702288488210819,-2.660819407008087,-3.92775543478261,-0.23302083333333212
1.006,-1.4741804123711342,-1.3709070735090152,-2.6591805929919143,-3.9251413043478265,-0.23240277777777651
1.007,-1.4754845360824742,-1.3715852981969487,-2.657541778975742,-3.9225271739130445,-0.23178472222222102
1.008,-1.4767886597938147,-1.3722635228848823,-2.6559029649595693,-3.9199130434782616,-0.2311666666666654
1.009,-1.4780927835051547,-1.3729417475728156,-2.654264150943397,-3.917298913043479,-0.2305486111111099
1.01,-1.4793969072164952,-1.373619972260749,-2.6526253369272244,-3.9146847826086963,-0.2299305555555543
1.011,-1.4807010309278352,-1.3742981969486823,-2.650986522911052,-3.912070652173914,-0.2293124999999988
1.012,-1.4820051546391753,-1.374976421636616,-2.6493477088948794,-3.909456521739131,-0.2286944444444432
1.013,-1.4833092783505157,-1.3756546463245494,-2.647708894878707,-3.9068423913043486,-0.2280763888888877
1.014,-1.4846134020618558,-1.3763328710124827,-2.6460700808625344,-3.9042282608695658,-0.2274583333333321
1.015,-1.4859175257731958,-1.377011095700416,-2.644431266846362,-3.9016141304347833,-0.2268402777777766
1.016,-1.4872216494845363,-1.3776893203883496,-2.6427924528301894,-3.8990000000000005,-0.226222222222221
1.017,-1.4885257731958763,-1.3783675450762831,-2.641153638814017,-3.896385869565218,-0.2256041666666655
1.018,-1.4898298969072168,-1.3790457697642164,-2.6395148247978444,-3.893771739130435,-0.2249861111111099
1.019,-1.4911340206185568,-1.3797239944521498,-2.637876010781672,-3.891157608695653,-0.2243680555555544
1.02,-1.4924381443298973,-1.3804022191400833,-2.6362371967654994,-3.8885434782608703,-0.22374999999999878
1.021,-1.4937422680412373,-1.3810804438280166,-2.634598382749327,-3.885929347826088,-0.2231319444444433
1.022,-1.4950463917525774,-1.3817586685159502,-2.6329595687331544,-3.883315217391305,-0.22251388888888757
1.023,-1.4963505154639174,-1.3824368932038835,-2.631320754716982,-3.8807010869565226,-0.22189583333333218
1.024,-1.4976546391752579,-1.383115117891817,-2.6296819407008094,-3.8780869565217397,-0.22127777777777646
1.025,-1.498958762886598,-1.3837933425797504,-2.628043126684637,-3.8754728260869573,-0.22065972222222097
1.026,-1.5002628865979384,-1.384471567267684,-2.6264043126684644,-3.8728586956521744,-0.22004166666666536
1.027,-1.5015670103092784,-1.3851497919556173,-2.624765498652292,-3.870244565217392,-0.21942361111110986
1.028,-1.502871134020619,-1.3858280166435506,-2.623126684636119,-3.867630434782609,-0.21880555555555425
1.029,-1.504175257731959,-1.386506241331484,-2.621487870619947,-3.8650163043478267,-0.21818749999999876
1.03,-1.5054793814432994,-1.3871844660194177,-2.619849056603774,-3.862402173913044,-0.21756944444444315
1.031,-1.5067835051546394,-1.387862690707351,-2.618210242587602,-3.859788043478262,-0.21695138888888765
1.032,-1.5080876288659795,-1.3885409153952843,-2.616571428571429,-3.857173913043479,-0.21633333333333205
1.033,-1.5093917525773195,-1.3892191400832177,-2.614932614555257,-3.8545597826086966,-0.21571527777777655
1.034,-1.51069587628866,-1.3898973647711514,-2.613293800539084,-3.8519456521739137,-0.21509722222222094
1.035,-1.512,-1.3905755894590848,-2.611654986522912,-3.8493315217391313,-0.21447916666666544
1.036,-1.5133041237113405,-1.391253814147018,-2.610016172506739,-3.8467173913043484,-0.21386111111110984
1.037,-1.5146082474226805,-1.3919320388349514,-2.608377358490567,-3.844103260869566,-0.21324305555555434
1.038,-1.515912371134021,-1.392610263522885,-2.606738544474394,-3.841489130434783,-0.21262499999999873
1.039,-1.517216494845361,-1.3932884882108183,-2.605099730458222,-3.8388750000000007,-0.21200694444444323
1.04,-1.518520618556701,-1.3939667128987518,-2.603460916442049,-3.836260869565218,-0.21138888888888763
1.041,-1.5198247422680415,-1.3946449375866852,-2.601822102425877,-3.8336467391304354,-0.21077083333333213
1.042,-1.5211288659793816,-1.3953231622746187,-2.600183288409704,-3.8310326086956525,-0.21015277777777652
1.043,-1.5224329896907216,-1.396001386962552,-2.5985444743935315,-3.8284184782608706,-0.20953472222222103
1.044,-1.523737113402062,-1.3966796116504856,-2.596905660377359,-3.8258043478260872,-0.20891666666666542
1.045,-1.5250412371134021,-1.397357836338419,-2.5952668463611865,-3.8231902173913053,-0.20829861111110992
1.046,-1.5263453608247426,-1.3980360610263523,-2.5936280323450136,-3.8205760869565224,-0.2076805555555543
1.047,-1.5276494845360826,-1.3987142857142858,-2.5919892183288415,-3.81796195652174,-0.20706249999999882
1.048,-1.528953608247423,-1.3993925104022193,-2.5903504043126686,-3.815347826086957,-0.2064444444444432
1.049,-1.5302577319587631,-1.4000707350901527,-2.5887115902964966,-3.8127336956521747,-0.2058263888888877
1.05,-1.5315618556701032,-1.400748959778086,-2.5870727762803236,-3.810119565217392,-0.2052083333333321
1.051,-1.5328659793814432,-1.4014271844660193,-2.5854339622641516,-3.8075054347826094,-0.2045902777777766
1.052,-1.5341701030927837,-1.402105409153953,-2.5837951482479786,-3.8048913043478265,-0.203972222222221
1.053,-1.5354742268041237,-1.4027836338418864,-2.5821563342318066,-3.802277173913044,-0.2033541666666655
1.054,-1.5367783505154642,-1.4034618585298198,-2.5805175202156336,-3.7996630434782612,-0.2027361111111099
1.055,-1.5380824742268042,-1.404140083217753,-2.5788787061994616,-3.797048913043479,-0.2021180555555544
1.056,-1.5393865979381447,-1.4048183079056866,-2.5772398921832886,-3.794434782608696,-0.2014999999999988
1.057,-1.5406907216494847,-1.4054965325936202,-2.5756010781671166,-3.791820652173914,-0.2008819444444433
1.058,-1.5419948453608252,-1.4061747572815535,-2.5739622641509436,-3.789206521739131,-0.2002638888888877
1.059,-1.5432989690721652,-1.4068529819694868,-2.5723234501347716,-3.7865923913043487,-0.1996458333333322
1.06,-1.5446030927835053,-1.4075312066574204,-2.5706846361185987,-3.783978260869566,-0.19902777777777658
1.061,-1.5459072164948453,-1.4082094313453537,-2.569045822102426,-3.7813641304347834,-0.19840972222222109
1.062,-1.5472113402061858,-1.4088876560332873,-2.5674070080862537,-3.7787500000000005,-0.19779166666666537
1.063,-1.5485154639175258,-1.4095658807212206,-2.565768194070081,-3.776135869565218,-0.19717361111110998
1.064,-1.5498195876288663,-1.4102441054091541,-2.5641293800539087,-3.773521739130435,-0.19655555555555426
1.065,-1.5511237113402063,-1.4109223300970875,-2.562490566037736,-3.770907608695653,-0.19593749999999877
1.066,-1.5524278350515468,-1.411600554785021,-2.5608517520215637,-3.76829347826087,-0.19531944444444316
1.067,-1.5537319587628868,-1.4122787794729543,-2.559212938005391,-3.7656793478260875,-0.19470138888888766
1.068,-1.5550360824742273,-1.4129570041608877,-2.5575741239892187,-3.7630652173913046,-0.19408333333333205
1.069,-1.5563402061855673,-1.4136352288488212,-2.555935309973046,-3.7604510869565226,-0.19346527777777656
1.07,-1.5576443298969074,-1.4143134535367547,-2.5542964959568737,-3.7578369565217398,-0.19284722222222095
1.071,-1.5589484536082474,-1.414991678224688,-2.552657681940701,-3.7552228260869573,-0.19222916666666545
1.072,-1.5602525773195879,-1.4156699029126214,-2.5510188679245287,-3.7526086956521745,-0.19161111111110984
1.073,-1.561556701030928,-1.4163481276005547,-2.549380053908356,-3.749994565217392,-0.19099305555555435
1.074,-1.5628608247422684,-1.4170263522884885,-2.5477412398921837,-3.747380434782609,-0.19037499999999874
1.075,-1.5641649484536084,-1.4177045769764218,-2.546102425876011,-3.7447663043478268,-0.18975694444444324
1.076,-1.565469072164949,-1.4183828016643552,-2.5444636118598387,-3.742152173913044,-0.18913888888888764
1.077,-1.566773195876289,-1.4190610263522885,-2.542824797843666,-3.7395380434782615,-0.18852083333333214
1.078,-1.568077319587629,-1.419739251040222,-2.5411859838274937,-3.7369239130434786,-0.18790277777777653
1.079,-1.5693814432989694,-1.4204174757281556,-2.5395471698113212,-3.734309782608696,-0.18728472222222103
1.08,-1.5706855670103095,-1.421095700416089,-2.5379083557951487,-3.7316956521739133,-0.18666666666666543
1.081,-1.5719896907216495,-1.4217739251040222,-2.5362695417789762,-3.7290815217391313,-0.18604861111110993
1.082,-1.57329381443299,-1.4224521497919558,-2.5346307277628037,-3.726467391304348,-0.18543055555555432
1.083,-1.57459793814433,-1.423130374479889,-2.5329919137466312,-3.723853260869566,-0.18481249999999882
1.084,-1.5759020618556705,-1.4238085991678227,-2.5313530997304587,-3.721239130434783,-0.18419444444444322
1.085,-1.5772061855670105,-1.424486823855756,-2.5297142857142862,-3.7186250000000007,-0.18357638888888772
1.086,-1.578510309278351,-1.4251650485436895,-2.5280754716981138,-3.716010869565218,-0.1829583333333321
1.087,-1.579814432989691,-1.4258432732316229,-2.5264366576819413,-3.7133967391304354,-0.18234027777777662
1.088,-1.581118556701031,-1.4265214979195564,-2.5247978436657688,-3.7107826086956526,-0.181722222222221
1.089,-1.582422680412371,-1.4271997226074897,-2.5231590296495963,-3.70816847826087,-0.1811041666666655
1.09,-1.5837268041237116,-1.427877947295423,-2.5215202156334238,-3.7055543478260873,-0.1804861111111099
1.091,-1.5850309278350516,-1.4285561719833564,-2.5198814016172513,-3.702940217391305,-0.1798680555555544
1.092,-1.586335051546392,-1.4292343966712902,-2.5182425876010788,-3.700326086956522,-0.1792499999999988
